tau,theta,rho
0.651515151515,0.404040404040,0.950195312500
0.664141414141,0.404040404040,0.949218750000
0.676767676768,0.404040404040,0.948242187500
0.689393939394,0.404040404040,0.947265625000
0.702020202020,0.404040404040,0.946289062500
0.714646464646,0.404040404040,0.945312500000
0.727272727273,0.404040404040,0.944335937500
0.739898989899,0.404040404040,0.943359375000
0.752525252525,0.404040404040,0.942382812500
0.765151515152,0.404040404040,0.941406250000
0.777777777778,0.404040404040,0.940429687500
0.790404040404,0.404040404040,0.939453125000
0.803030303030,0.404040404040,0.938476562500
0.815656565657,0.404040404040,0.937500000000
0.828282828283,0.404040404040,0.936523437500
0.840909090909,0.404040404040,0.935546875000
0.853535353535,0.404040404040,0.934570312500
0.866161616162,0.404040404040,0.933593750000
0.878787878788,0.404040404040,0.932617187500
0.891414141414,0.404040404040,0.931640625000
0.904040404040,0.404040404040,0.931640625000
0.916666666667,0.404040404040,0.930664062500
0.929292929293,0.404040404040,0.929687500000
0.941919191919,0.404040404040,0.928710937500
0.954545454545,0.404040404040,0.927734375000
0.967171717172,0.404040404040,0.926757812500
0.979797979798,0.404040404040,0.925781250000
0.992424242424,0.404040404040,0.924804687500
1.005050505051,0.404040404040,0.923828125000
1.017676767677,0.404040404040,0.922851562500
1.030303030303,0.404040404040,0.921875000000
1.042929292929,0.404040404040,0.920898437500
1.055555555556,0.404040404040,0.919921875000
1.068181818182,0.404040404040,0.918945312500
1.080808080808,0.404040404040,0.917968750000
1.093434343434,0.404040404040,0.916992187500
1.106060606061,0.404040404040,0.916992187500
1.118686868687,0.404040404040,0.916015625000
1.131313131313,0.404040404040,0.915039062500
1.143939393939,0.404040404040,0.914062500000
1.156565656566,0.404040404040,0.913085937500
1.169191919192,0.404040404040,0.912109375000
1.181818181818,0.404040404040,0.911132812500
1.194444444444,0.404040404040,0.910156250000
1.207070707071,0.404040404040,0.909179687500
1.219696969697,0.404040404040,0.908203125000
1.232323232323,0.404040404040,0.907226562500
1.244949494949,0.404040404040,0.906250000000
1.257575757576,0.404040404040,0.905273437500
1.270202020202,0.404040404040,0.905273437500
1.282828282828,0.404040404040,0.904296875000
1.295454545455,0.404040404040,0.903320312500
1.308080808081,0.404040404040,0.902343750000
1.320707070707,0.404040404040,0.901367187500
1.333333333333,0.404040404040,0.900390625000
1.345959595960,0.404040404040,0.899414062500
1.358585858586,0.404040404040,0.898437500000
1.371212121212,0.404040404040,0.897460937500
1.383838383838,0.404040404040,0.896484375000
1.396464646465,0.404040404040,0.895507812500
1.409090909091,0.404040404040,0.894531250000
1.421717171717,0.404040404040,0.894531250000
1.434343434343,0.404040404040,0.893554687500
1.446969696970,0.404040404040,0.892578125000
1.459595959596,0.404040404040,0.891601562500
1.472222222222,0.404040404040,0.890625000000
1.484848484848,0.404040404040,0.889648437500
1.497474747475,0.404040404040,0.888671875000
1.510101010101,0.404040404040,0.887695312500
1.522727272727,0.404040404040,0.957031250000
0.500000000000,0.484848484848,0.961914062500
0.512626262626,0.484848484848,0.960937500000
0.525252525253,0.484848484848,0.959960937500
0.537878787879,0.484848484848,0.958984375000
0.550505050505,0.484848484848,0.958007812500
0.563131313131,0.484848484848,0.957031250000
0.575757575758,0.484848484848,0.956054687500
0.588383838384,0.484848484848,0.955078125000
0.601010101010,0.484848484848,0.954101562500
0.613636363636,0.484848484848,0.953125000000
0.626262626263,0.484848484848,0.952148437500
0.638888888889,0.484848484848,0.951171875000
0.651515151515,0.484848484848,0.950195312500
0.664141414141,0.484848484848,0.949218750000
0.676767676768,0.484848484848,0.948242187500
0.689393939394,0.484848484848,0.947265625000
0.702020202020,0.484848484848,0.946289062500
0.714646464646,0.484848484848,0.945312500000
0.727272727273,0.484848484848,0.944335937500
0.739898989899,0.484848484848,0.943359375000
0.752525252525,0.484848484848,0.942382812500
0.765151515152,0.484848484848,0.941406250000
0.777777777778,0.484848484848,0.940429687500
0.790404040404,0.484848484848,0.939453125000
0.803030303030,0.484848484848,0.938476562500
0.815656565657,0.484848484848,0.937500000000
0.828282828283,0.484848484848,0.936523437500
0.840909090909,0.484848484848,0.935546875000
0.853535353535,0.484848484848,0.934570312500
0.866161616162,0.484848484848,0.933593750000
0.878787878788,0.484848484848,0.933593750000
0.891414141414,0.484848484848,0.932617187500
0.904040404040,0.484848484848,0.931640625000
0.916666666667,0.484848484848,0.930664062500
0.929292929293,0.484848484848,0.929687500000
0.941919191919,0.484848484848,0.928710937500
0.954545454545,0.484848484848,0.927734375000
0.967171717172,0.484848484848,0.926757812500
0.979797979798,0.484848484848,0.925781250000
0.992424242424,0.484848484848,0.924804687500
1.005050505051,0.484848484848,0.923828125000
1.017676767677,0.484848484848,0.922851562500
1.030303030303,0.484848484848,0.921875000000
1.042929292929,0.484848484848,0.920898437500
1.055555555556,0.484848484848,0.919921875000
1.068181818182,0.484848484848,0.918945312500
1.080808080808,0.484848484848,0.918945312500
1.093434343434,0.484848484848,0.917968750000
1.106060606061,0.484848484848,0.916992187500
1.118686868687,0.484848484848,0.916015625000
1.131313131313,0.484848484848,0.915039062500
1.143939393939,0.484848484848,0.914062500000
1.156565656566,0.484848484848,0.913085937500
1.169191919192,0.484848484848,0.912109375000
1.181818181818,0.484848484848,0.911132812500
1.194444444444,0.484848484848,0.910156250000
1.207070707071,0.484848484848,0.909179687500
1.219696969697,0.484848484848,0.908203125000
1.232323232323,0.484848484848,0.907226562500
1.244949494949,0.484848484848,0.907226562500
1.257575757576,0.484848484848,0.906250000000
1.270202020202,0.484848484848,0.905273437500
1.282828282828,0.484848484848,0.904296875000
1.295454545455,0.484848484848,0.903320312500
1.308080808081,0.484848484848,0.902343750000
1.320707070707,0.484848484848,0.901367187500
1.333333333333,0.484848484848,0.900390625000
1.345959595960,0.484848484848,0.899414062500
1.358585858586,0.484848484848,0.898437500000
1.371212121212,0.484848484848,0.897460937500
1.383838383838,0.484848484848,0.897460937500
1.396464646465,0.484848484848,0.896484375000
1.409090909091,0.484848484848,0.895507812500
1.421717171717,0.484848484848,0.894531250000
1.434343434343,0.484848484848,0.893554687500
1.446969696970,0.484848484848,0.892578125000
1.459595959596,0.484848484848,0.982421875000
0.500000000000,0.565656565657,0.961914062500
0.512626262626,0.565656565657,0.960937500000
0.525252525253,0.565656565657,0.959960937500
0.537878787879,0.565656565657,0.958984375000
0.550505050505,0.565656565657,0.958007812500
0.563131313131,0.565656565657,0.957031250000
0.575757575758,0.565656565657,0.956054687500
0.588383838384,0.565656565657,0.955078125000
0.601010101010,0.565656565657,0.954101562500
0.613636363636,0.565656565657,0.953125000000
0.626262626263,0.565656565657,0.952148437500
0.638888888889,0.565656565657,0.951171875000
0.651515151515,0.565656565657,0.950195312500
0.664141414141,0.565656565657,0.949218750000
0.676767676768,0.565656565657,0.948242187500
0.689393939394,0.565656565657,0.947265625000
0.702020202020,0.565656565657,0.946289062500
0.714646464646,0.565656565657,0.945312500000
0.727272727273,0.565656565657,0.944335937500
0.739898989899,0.565656565657,0.943359375000
0.752525252525,0.565656565657,0.942382812500
0.765151515152,0.565656565657,0.941406250000
0.777777777778,0.565656565657,0.940429687500
0.790404040404,0.565656565657,0.939453125000
0.803030303030,0.565656565657,0.938476562500
0.815656565657,0.565656565657,0.937500000000
0.828282828283,0.565656565657,0.936523437500
0.840909090909,0.565656565657,0.935546875000
0.853535353535,0.565656565657,0.935546875000
0.866161616162,0.565656565657,0.934570312500
0.878787878788,0.565656565657,0.933593750000
0.891414141414,0.565656565657,0.932617187500
0.904040404040,0.565656565657,0.931640625000
0.916666666667,0.565656565657,0.930664062500
0.929292929293,0.565656565657,0.929687500000
0.941919191919,0.565656565657,0.928710937500
0.954545454545,0.565656565657,0.927734375000
0.967171717172,0.565656565657,0.926757812500
0.979797979798,0.565656565657,0.925781250000
0.992424242424,0.565656565657,0.924804687500
1.005050505051,0.565656565657,0.923828125000
1.017676767677,0.565656565657,0.922851562500
1.030303030303,0.565656565657,0.921875000000
1.042929292929,0.565656565657,0.920898437500
1.055555555556,0.565656565657,0.920898437500
1.068181818182,0.565656565657,0.919921875000
1.080808080808,0.565656565657,0.918945312500
1.093434343434,0.565656565657,0.917968750000
1.106060606061,0.565656565657,0.916992187500
1.118686868687,0.565656565657,0.916015625000
1.131313131313,0.565656565657,0.915039062500
1.143939393939,0.565656565657,0.914062500000
1.156565656566,0.565656565657,0.913085937500
1.169191919192,0.565656565657,0.912109375000
1.181818181818,0.565656565657,0.911132812500
1.194444444444,0.565656565657,0.910156250000
1.207070707071,0.565656565657,0.909179687500
1.219696969697,0.565656565657,0.909179687500
1.232323232323,0.565656565657,0.908203125000
1.244949494949,0.565656565657,0.907226562500
1.257575757576,0.565656565657,0.906250000000
1.270202020202,0.565656565657,0.905273437500
1.282828282828,0.565656565657,0.904296875000
1.295454545455,0.565656565657,0.903320312500
1.308080808081,0.565656565657,0.902343750000
